Cosmos Address, Token Allocation ,Cliff (months),Vesting (months)
umee17l9hq0fmzxcu9xs4wk3qtsegljn36r9u8xxj9l,"1,200,000,000",0,72
umee1gfrehajkrhhx4k079nnc8tvygz7ylzy7q2sqy9,"1,100,000,000",0,72
umee1ssdnum5hycy5yjf7vm2e5n4s4cl6eghyk902gs,"916,100,000",0,96
umee1d3yvuzk27vtrsqprr4cdylls6j25ua2mkluc3l,"1,000,000",6,6
cosmos1lelzm3084py8a4p9hhe0y3q446020uuv8gcusj,"6,000,000",6,6
cosmos14pm3fllv6gasm6sdutukk75zu8cdmr6u4kct2r,"1,000,000",6,6
cosmos1pxnh2jgx6myf62vdp6gkgn7xw2f548nmtvcjx5,"4,000,000",6,6
cosmos1hw6unkkzpdasgzhljjdx53x4q80lqqp77ykx7j,"5,000,000",6,6
cosmos1g4gtaw3s6hhg352563sedrms2vummj5e3s6n9w,"2,500,000",6,6
cosmos18hj9up209hxx9kjy2gqe0zqz2u8wjc0sk5l5ln,"4,000,000",6,6
cosmos1zlwdkpxk2k0ghsnvt5reds5mmwqnjg29fatet0,"10,000,000",6,6
cosmos1f7dqv80zxjgu6n907lpjl08e3adv2e6sfeupxq,"2,000,000",6,6
cosmos1yjpg3fcdr5ynqfdgpahjv7wfl2a2w2wv3yvz7v,"1,000,000",6,6
cosmos185yp3kj8r4ghzp9lunpdn0xqyaz856kkt6hdv0,"4,000,000",6,6
cosmos1l4ypk8t8frzwk7eemk0rg7efr5cxk5l66k5kdk,"1,000,000",6,6
cosmos1xezhv5ntwtnt8gxzrj8lp455d2446rpc0q3qag,"1,000,000",6,6
cosmos15lujn202ar6cw2s6ys0enuyg08jytjc8pgztj8,"1,000,000",6,6
cosmos1e6wzvqe7ascglgdvkgwac57s05v6yy2mc2s2cy,"100,000",6,6
cosmos1yqycmfyxlvtalv53z2n3eml7q7xnnzm5xsekqd,"200,000",6,6
cosmos1e4vye322gkjx8n85jgcclnc7nvdvu82ar8hpnv,"2,000,000",6,6
cosmos1l4xvfq5uj7624m73nn8j4mgra7xq4cpfa466n2,"3,000,000",6,6
cosmos1xg6763u7yrnk26a6wecd0xrs3r8tggkm90fzq7,"200,000",6,6
cosmos197zhk2x8jrxdpqq0h675cfn932rnw4wp09m52e,"500,000",6,6
cosmos18cmxgnq9pstdpqj63mudlvdmtxumpsfvyuj645,"500,000",6,6
cosmos12usue8q9w5mmvuteh0k40h0zzutlm9k0s2fddc,"800,000",6,6
cosmos1wztll868gprnnwykctuwaqf6rrtdc0wur80lhr,"600,000",6,6
cosmos1dcv3ut53aneksf5sr7dtklfy2fada6m6kcdkh9,"2,000,000",6,6
cosmos1sd2xtfq20pahd5tx9nn9a223739upnp6mf4pvm,"10,000,000",6,6
cosmos1g86pes03z47eytue05fj6nmuvznfd68qqz688h,"10,000,000",6,6
cosmos1u84rx3way3fzqw767xspn8d57nrxvx2m2qdarv,"3,700,000",6,6
cosmos1g7hft34dlq98enqj9vnekvkqhgj8vng3xe6huh,"1,040,000",6,6
cosmos1qcqx6jv7sysqgfec5fjps3umtnf42v8xufr5w8,"600,000",6,6
cosmos1rujnynaanpaf433sea84qw70mcqkajv5dtl2ww,"120,000",6,6
cosmos165yaj52tqhsw0spzhhycmjcp2hc2sg6m60uy5g,"720,000",6,6
cosmos1e359lxpgfecty7qhtuzwhg8qzyen484gp6fsqg,"720,000",6,6
cosmos1pmjp7aj0nuut3x0w579uhjm6hylffgqwqp0p0j,"240,000",6,6
cosmos1maecsvnr5l3g8ypc9e0gws46jgecwamnwpd7q5,"480,000",6,6
cosmos1wwal2dy5arq9x5fjqdtxs2ad0dazsyxwtt5rst,"720,000",6,6
cosmos1765gn5p7hx9sfzrj39y9wpklvenv2f7vtyacyx,"300,000",6,6
cosmos1f79c7ef99je2z88epjn8swkk3kun76sktemumn,"200,000",6,6
cosmos148gnqljly02e28es9w9x4kxjddnljj3cnfq804,"300,000",6,6
cosmos1q7g6je924mqpx9rv6rqwrgp3sspcug2l69sd6n,"120,000",6,6
cosmos1wxchz6luxndpdt74kqphguvz588mmgge2zzpwy,"60,000",6,6
cosmos13xy2tlt87ljdsnjqdfkf3g3dmrxjk4t2u4v4sp,"200,000",6,6
cosmos1jey2m4xq9gcmwuvgyy5q9jmvlwm6w20cyfweet,"120,000",6,6
cosmos1henwvrl3xgcsq3hqzkyq3lr2qa9jx5gmlcr22c,"120,000",6,6
cosmos1gp80w4wkmhhp7pf9nqlhxzar8ajks6kycs9cxz,"120,000",6,6
cosmos1hghm5nzre0jude2trw6d8r0mzdw6e52yz34eew,"120,000",6,6
cosmos19jqfve8ql3l58cgwvw2934u5ccdmdxtu7gtr05,"500,000",6,6
cosmos1qkmvt447r82j3pqpkw85gslmy8rt95hppw2rdw,"20,000",0,0
cosmos1gzq6j20gmgu2vvcyxelh64dy6c6w8ykyphl4km,"66,882",12,0
cosmos1cde2vxxw2q89c86ufvhm69fvvzqfyr5lpk3z2y,"85,800",12,0
cosmos1ehkfl7palwrh6w2hhr2yfrgrq8jetguceek792,"15,385",12,0
cosmos14fg828n66vnl5clv4qevkhqrw5ju2pj2jhex3g,"3,429", -   ,8
cosmos1zg4ne4c9j0lyn7d34f0gukx48qre3gq0crywln,"7,143", -   ,8
cosmos17xphyfn3htpgvvefhk972yckdt994kfhmvg32k,"7,143", -   ,8
cosmos18g3sktwdercvfm22lqm9lctl9wjs832ht8rj5p,"7,143", -   ,8
cosmos1hck9p3zycs9u6gp7g27rjfkt56zu4gkdhwdk0m,"7,143", -   ,8
cosmos1gvm3uk47yvt8vlf40l74l8favkzc74f8j5smly,"7,143", -   ,8
cosmos1sdje6mflrv6jnpfzerctvuwul9w7w88jlm62l5,"7,143", -   ,8
cosmos1z7m64a8ymh2f593ee54ex92glhe2ymy7u9k8pa,"7,143", -   ,8
cosmos1ssv39q0595ykmdq4zlewzs5a74euxh3lpxywpe,"7,143", -   ,8
cosmos1mcheekz0tfm90f8ss7r8jaqndljm2rrz73f432,"7,143", -   ,8
cosmos18rvvmp8ql3gzj4xqe0q4jxjman474p4gfp55ax,"7,143", -   ,8
cosmos1lrl0lwwm68zaqxzpzhk0flj8jz782z80rfur2u,"7,143", -   ,8
cosmos1xuuqa2uu762eyl4w946m0snsp47qjtztkaj3sl,"7,143", -   ,8
cosmos1mxzpj0zqzaesu4w8ku78a049pfq9v3ylcry7c5,"7,143", -   ,8
cosmos1ncyvq8dcjgk5a942jpnl5k0rcnpwz9l0w9gmwv,"7,143", -   ,8
cosmos1dz04ct9ku9ahnw24tah8eyeu3z7jglu2l5rngp,"7,143", -   ,8
cosmos1utnn5h4h7nyaz6uw7huvhfw649g9jxya3lsk8q,"7,143", -   ,8
cosmos1ukmyq42mzhpjdcalc9rhzg3dpfmlqdrgw4z9ce,"7,143", -   ,8
cosmos1q2yat0x4ncsge604ym952nv6sy09svg0h9vqsm,"7,143", -   ,8
cosmos1s7pp93385dlq7semj3399qdtnmep42qvf0nhwy,"7,143", -   ,8
cosmos1lwvftqxxmy4qk7e523556t0hdktmmf7ps9knll,"7,143", -   ,8
cosmos1mrl6g9x4dzndujetzqzfjxge65z2djp4tjg040,"7,143", -   ,8
cosmos1nqm5smp08a0ru8f8gg6323fxv97lt9uea2ff29,"7,143", -   ,8
cosmos1a8gv2hnm5m7vfq9gnyt79kl7qnfltjpzsuuszj,"7,143", -   ,8
cosmos1ma3z9s9anndcckc8e5p8tmwxvrjxwfqx3xz4up,"7,143", -   ,8
cosmos1xfymq280j84dx85k5armx0dh362yg0sx3p65yr,"7,143", -   ,8
cosmos1fjwryrhqpuma34nhgspcpf0zdty56zu0l8tgj5,"7,143", -   ,8
cosmos1g2klmr3qp78at2wrxwctrr9sn3lrr0vwqpd35r,"7,143", -   ,8
cosmos1sdd6mdgkg3s0rlanluz4zh0clklq7kxm2ap3dp,"7,143", -   ,8
cosmos1p92pmelnqmkzfy6lxthdzfdjza9t3kgthqx32d,"7,143", -   ,8
cosmos15xnv808slpztwsde56cf73eqm76ljq8fpc53j6,"7,143", -   ,8
cosmos1wse4dp3xzkueu9cjzjfj7f0jacmud4ndxdgrdl,"7,143", -   ,8
cosmos1gfv2tj9qhlfp2znexf6vqgkylj5c069cedx5up,"7,143", -   ,8
cosmos1u05nstckxwf3syzecvesf9ma9detw6cdf79vay,"7,143", -   ,8
cosmos1xswjv30pcc3sl2q7pryejfk99sz85yzw55pjfk,"7,143", -   ,8
cosmos1emv3ez4xwx0nm9cuv7ms6qa8u5rwr8xs04wh3q,"7,143", -   ,8
cosmos12fa3s8uw43nph0hqn760vep5zesgd5l75fquyv,"7,143", -   ,8
cosmos152qvsyt2eg3sp8t9dqzzwvmqalfqklj8hlyvf7,"7,143", -   ,8
cosmos15e82rxu3k8jgj4m86m78epjs0ml2t4m9490avz,"7,143", -   ,8
cosmos1nvu28jqvnxm3kkpm9cqpwyexs6my4uqwg4sm2q,"7,143", -   ,8
cosmos1kup80s9fa4a6yfn39nw9w6xggxlznf259ed5fj,"5,286", -   ,8
cosmos1vmmzkkgglvrvk7dngpq0vkul6kqxmwpmp3wurv,"7,143", -   ,8
cosmos1h76plzh7pdlh0xkhppmdfacnns90cl3k0trqpc,"7,143", -   ,8
cosmos16a74sc94mhxevy8wn4l3fc8gcew5dyt8uxlvyv,"7,143", -   ,8
cosmos12v75vckyvm9pl59clc78yg879xzlgpwr5dhf3w,"7,143", -   ,8
cosmos1mmvr4vae8n4mquzxmz3q80hdw5mruapzndcfkm,"7,143", -   ,8
cosmos1nxya6k0xg97efnrm7my93x9kcdg9m548x44wnm,"7,143", -   ,8
cosmos18s48kscvrr7rsx6m5up5kcf95yngmrldlmv4ky,"7,143", -   ,8
cosmos1ml8jpp9wwvhgrzwc2xkrapucqxs43mdzj2jzmp,"7,143", -   ,8
cosmos1luv7p22gl8hu88zs0g7prf8jyyl66q2nluanjl,"7,143", -   ,8
cosmos163ltw4gqctk55pwds0azengrq7fwp76ys6lwr9,"7,143", -   ,8
cosmos1q7fdnarp6ykk9ngmxuz0x08e0fc0ru805692hw,"7,143", -   ,8
cosmos1zn79y3ypgjqpdxzpv2yew6azssttt785tw9pru,"7,143", -   ,8
cosmos13npr55vk7mqdh285fchnhru42xaqs94dnuysy2,"7,089", -   ,8
cosmos1kp52fqmvw4h3wew9lwsanu8jxjurek6umqe484,"7,143", -   ,8
cosmos1l9n9we0wg8whyetuczlpuvkhx6ctkcdpmshqed,"7,143", -   ,8
cosmos16m9e0xwuwg4nnam4emhsp8uuhdm74mxueqm4fw,"7,143", -   ,8
cosmos19z9pafsqfk8f8gz9s5672u26mjqw5rwr4gzvh9,"7,143", -   ,8
cosmos1tajw8c79qevwu3fh2n9gen48xyhjpkvy2uhxzt,"7,143", -   ,8
cosmos1k5y3rytrl3nrmchzre6vn86hslcs79u883ncsg,"7,143", -   ,8
cosmos1wd9mg0gsgzh5jjh64des790j62z7t7xmvxegf3,"7,143", -   ,8
cosmos1wvjk796pjtp5uw9dfk72cyxyy092sarn6fvufs,"7,143", -   ,8
cosmos14qy8anulrspvjcca0ezacl3a58te5kr8tptr4n,"7,143", -   ,8
cosmos1n6g227ecxys5wrftvsmzmnrwyysprurq6rzet4,"7,143", -   ,8
cosmos1snhv9rxyp24sp59d6hnvhkaplhts8yv9xcy5yj,"7,143", -   ,8
cosmos13ktljw2e5rqqzm09qjw99syzmqmxa5egx6tmjh,"7,143", -   ,8
cosmos1ye0qeak2c4lf7a6ks0eaqg7tdw3nq8fqn29c89,"7,143", -   ,8
cosmos1lvnn7e96z56p37xxtwpegqp6jre48j7wqy77eq,"7,143", -   ,8
cosmos16pv9uf0cjpfn0p84pvu0e5umedqak0l9gurgmq,"7,143", -   ,8
cosmos164mw2jy863yvjgcmu382tl8rtv4fndg66j43uu,"7,143", -   ,8
cosmos1mjcy7xekkkkm5hgtex4q2n5f5mt3zxwdpn8r0l,"7,143", -   ,8
cosmos1ekt540lxwfu6wcrym342rm74hxkepum2dyn864,"7,143", -   ,8
cosmos1gx9s8qt48g7kjq39k9740cdshpc9prcngf9vr0,"7,143", -   ,8
cosmos1jfxvgft8xxahupn6ulps2d4yyjfp576ahusclk,"7,143", -   ,8
cosmos15y3qjgkzkthzmsf7rv5kze77c7fer9a4c8zgyr,"7,143", -   ,8
cosmos1uyk6cvessmphuh965km8fg3faw6gy0tyyn87rf,"7,143", -   ,8
cosmos1na0e387tjz6h6cyfmzke3mpca40s73pfjvqtcd,"7,143", -   ,8
cosmos1ndknffx50yvet6l8lsvgvu9n3l7nxf5zc02phw,"7,143", -   ,8
cosmos1nkgahznlk877p9l5u92aq8r0fkfqe4dau3xqgu,"7,143", -   ,8
cosmos1j83juz5arkzamcyh5res5zkpsz3zjxrhxujaka,"7,143", -   ,8
cosmos1ztj7x7vazgpknx3g63z0let0jszqy4nde840ry,"1,429", -   ,8
cosmos1f0zsqflgp7uqyjdrttzye4lggwekf2xsvwm3pj,"7,143", -   ,8
cosmos17gvz2dgg3zn86grpdspetxnru027wpddj6jm5p,"7,143", -   ,8
cosmos1wyekqjuzsrncr4ps7eecegxynddn2ctskrsfel,"7,143", -   ,8
cosmos19efgewjr0r80xgguz2g5lunedl7zzhqe0zuz7j,"7,143", -   ,8
cosmos1rptpka06n0lgsyaws9trrmun8xy8xt9x4eqlk4,"7,143", -   ,8
cosmos1947w5e6n2n76enuz0vhk4m4v2994p2gu4395fz,"7,143", -   ,8
cosmos1z4r3kwfhtdnupg3x38nupts0v5fm5xf73s8448,"7,143", -   ,8
cosmos18mprgu70vuxyncckq6vr0n0kqjsy34ssxrwjvp,"7,143", -   ,8
cosmos1trtyvxzfgkq2fx77kf7n6h2s66ncl6mnx88m6d,"7,143", -   ,8
cosmos1zqupnrhf5gj3krm5lmtp5zq0shw2mwk8fd5n78,"7,143", -   ,8
cosmos19unyxs2x26pzq369k0l4te8rcv6s0wrtqac2nw,"7,143", -   ,8
cosmos10m8rahgu4wtfflz95hk7h7r5zq5mu9wh4ufl0w,"7,143", -   ,8
cosmos1vtprjuayktu6xylg39k620dn9v6aradz0pa944,"7,143", -   ,8
cosmos1l36h5fm7k7kxu2kv2s49re93ncs50q5zuxm22v,"7,143", -   ,8
cosmos1m2ahs2l0mgmk7ph5y2lft8sxhnexrfn9nus6dk,"7,143", -   ,8
cosmos1e2kqdyqar0el45k5087ajm2rcc2s5q8v4y5yae,"7,143", -   ,8
cosmos137meq0synllrhmy6twv88fjl5nn6kja2txk683,"7,143", -   ,8
cosmos16xslhck2tw4t7v0fra5dm0rtn9k3e7ru8khx98,"7,143", -   ,8
cosmos1px9ev875mtlee3u07cw0lff2vnh4vw9vf6p3hs,"7,143", -   ,8
cosmos1pykrujm4g6s59v2jqfxy0g3954pvhm0he8ps6v,"7,143", -   ,8
cosmos10prsm9t659m4xn6yz4wzh35sre0dqa9whl95u2,"7,143", -   ,8
cosmos1jpd03nm9wl0gzdwnhzq0y2u3ehdz722jrs78mq,"7,143", -   ,8
cosmos13uzhv68n46jtex4cjlc4tv228l0azw579qedlq,"7,143", -   ,8
cosmos1pphq3ktxnz35td3he6yva7jcvudwx54z5rwt43,"7,143", -   ,8
cosmos133mapdhfskh59pd0auwc34ech0gyqqhkr8rske,"7,143", -   ,8
cosmos1uyvfggyc5v46e4snhflrflt7kghuxtsp08zkpq,"7,143", -   ,8
cosmos1f2fnqxye33r4flp99wshr529s7tjt9t3glzsw9,"7,143", -   ,8
cosmos1p2g4ym685engqze6u09awnrknalc53ksuryn4x,"7,143", -   ,8
cosmos1qrv3uz5s0qftk0ggc9luqqux9d2akdnup2me0l,"7,143", -   ,8
cosmos18r0aps2vtujgksjlq0g3yltjwzxcrum2jcv5x4,"7,143", -   ,8
cosmos15zye9r9ydmklqsfryufs4v74fz94rl0halem6l,"7,143", -   ,8
cosmos1rfk2dsnnx4pfstr4e5dsg2xgp909kur6c23xt9,"7,143", -   ,8
cosmos1rf4rw9tpywr6l972ahxcx76s99r8qr9uf8qdes,"7,143", -   ,8
cosmos1tmwtnchtxddvg5tkfgucdvpx4t5rsln8qy98md,"7,143", -   ,8
cosmos1lkgcnlrnty0nla0lnu6pyfychj2fsgna5kjprr,"7,143", -   ,8
cosmos1n4m2j3rrzx4epsw8mc8hm6wllc7fh0rghfecdd,"7,143", -   ,8
cosmos1xks55gcngd8g2sy85vhn35qmpqm720ap7y58p4,"7,143", -   ,8
cosmos1s4k9j0mp0l8v704n7eh6crpyrynvz3cdr7s9p0,"7,143", -   ,8
cosmos1np7c6q73wxqgj4yuw9ztw2ke2dqzeek7jgw4nl,"7,143", -   ,8
cosmos1wce64z9lgqgg0k56hejyvg0lklvl5p08rqvdyf,"7,143", -   ,8
cosmos18855cjrqzqxlylhup4x6cv6eh4e4ga605yyfzs,"7,143", -   ,8
cosmos1nqh2dnqs4acc467z7g3m40p3zem9clq883slfj,"7,143", -   ,8
cosmos1wyqq0u0q3wf6d25l6dznjq5y5arsld22l35mhn,"7,143", -   ,8
cosmos1sk3cacdjwvqnh7qgu24tgqsyp8xyy7g9ju8ewk,"7,143", -   ,8
cosmos1t25cc25zruv6dp69rl8p6cayepvmvk2vc34lfk,"7,143", -   ,8
cosmos1zkrwmz4xw7lvyytk2xv2sgdwzsz8tmvx7sf79s,"7,143", -   ,8
cosmos17xed9xnn47v6zsx7pkw36a208d7jrsjn3xrsch,"7,143", -   ,8
cosmos1m0dfptv528699wd9vjzh8l6vvf7pdst37wg78s,"7,143", -   ,8
cosmos15qqg2qpfmscq74f4xhxpwwgfxvgc40zj6aqrgg,"7,143", -   ,8
cosmos1xtwhnluzxlq463tmpphrghh934uxwrmxh3q222,"7,143", -   ,8
cosmos1ky4g9n845zjk4296phve5ckqh7dnraudn708cl,"7,143", -   ,8
cosmos1273wn443l8snrneyexqa59t80qdwwws5rex7re,"7,143", -   ,8
cosmos1m6pmsgtnpvk54skhyg85hkzlms8mzk3t87yvyq,"7,143", -   ,8
cosmos18lzdecw0gkeelfjmw8h46kyu3walamn23yar66,"7,143", -   ,8
cosmos1y0edg9axe89vdd7qpfeakevydzgn3zxlq3zdgd,"7,143", -   ,8
cosmos1dvzc5cnc4u27q9kjqs7947jucqa5ayn0e7wc6h,"7,143", -   ,8
cosmos1nxmf0qy4wrfpzhcluuypq6dudlz327fkk0m4mk,"7,143", -   ,8
cosmos16mx2rmqltk6a755kw5rl2ytpulfk87c53rywee,"7,143", -   ,8
cosmos1glke27k4we7stzdaw4sw032k2wfxs9ts5kehg5,"7,143", -   ,8
cosmos1wtl7l7xjd32h2efjf6e7j8qgw9fshvehyx59t5,"7,143", -   ,8
cosmos1e27tska0xnf3s3as0xm3vlq7tyuyawmmzxy06c,"7,143", -   ,8
cosmos1xhxm4erf6n87fc0xn4e98kagdnk79wwf7chw6u,"7,143", -   ,8
cosmos1nklcdwk2w24tgqq4676suygkrstqekzsy3v9pn,"7,143", -   ,8
cosmos1gtt2nut06a85tkpy47nrpdfwtudx8c2tse24k0,"7,143", -   ,8
cosmos1tf2lqfvqdx0gpclp3lqrv95zdq2syqpqcg4xhc,"7,143", -   ,8
cosmos100fls847mwga2p88q0q95fuh6t3a26ddgqpwse,"7,143", -   ,8
cosmos16pcr40t4w8q5qkcf0wspc5xacujtpqt5l7xc3g,"5,714", -   ,8
cosmos1denn5pmsfmy7yuragrmnn07nnz6de6t79am5ec,"7,143", -   ,8
cosmos18k79y5swn5elkneyfcc28eyhxnhk2a36a9svxn,"7,143", -   ,8
cosmos15j9krevxx3pswa69mqcseghqyearjljxf55w6n,"7,143", -   ,8
cosmos1zvyrax90mxakl4s45ntsrcruej7e0chutqn4sg,"7,143", -   ,8
cosmos1x4l7enz6ljk0dutdcz3egsl02fhpvylrcr8efy,"7,143", -   ,8
cosmos1da8h38pyn979yrq3zsaksnh2u63ddwscuzxt7n,"7,143", -   ,8
cosmos1038lg6pr2qynsayvvrsne25u9tc4yf9ffum54y,"7,143", -   ,8
cosmos10rc0fqz3zrl6f8p9uasv0k24yvc8lyg0rm7k0w,"7,143", -   ,8
cosmos1efum0q8k586k55tur473tgzk2mm3cfylp4qd9u,"7,143", -   ,8
cosmos1yrfdv2f6yw59vaxely8skdy3g3436cq3dldre4,"7,143", -   ,8
cosmos1qaw7w3wu98kyc3punjsktn6yq8mwq807aaknzl,"7,143", -   ,8
cosmos1muwghq3hhptmh5r82gnfwkct9fpxrgpt9w5gah,"7,143", -   ,8
cosmos1434fh96mcfh7vc6wa9prwpun8gq2d084lgastw,"7,143", -   ,8
cosmos1jzgc5hl0egleptkdd37y7xe3v7tlvnkln0te6w,"7,143", -   ,8
cosmos1kmdh8y3enckaykugtlt5wgjltqtq40a7v0qnry,"7,143", -   ,8
cosmos170zm5s0ddue3s3a9yqqtwn49zhpmzk9d3jjhj7,"7,143", -   ,8
cosmos19spnn9czdjqkuxwgdfll8hmh7el8zh5x8nr9um,"7,143", -   ,8
cosmos1urgjl2aj2hgee52featcrnxfw4l6ljjd5tftg7,"7,143", -   ,8
cosmos147engg0x6r40k2m7n4rgdwqangzacnd78flnm3,"7,143", -   ,8
cosmos12f7x3l96shl3vj4267p8q4knqduetzxcnnrtyu,"7,143", -   ,8
cosmos16g9r35ymtv8g766rs0jyludm988zpndfp4g4ze,"7,143", -   ,8
cosmos145zh6p4q06u4nrm8dk0p6curq7cdnfss4uep5a,"7,143", -   ,8
cosmos1vgxywt85jg04g7yswqm65xjmkpn3y7ax5z5j7w,"7,143", -   ,8
cosmos10ccxh268xhgpd2zrlc3f5htl4zthc2m9m7c06r,"7,143", -   ,8
cosmos1lmdfmzxs0enmzwd28yv2xlu6tslf4w54vz6q3t,"7,143", -   ,8
cosmos1e0qlnayxy5pcearcwsfp8rqkqxep9vags68eln,"7,143", -   ,8
cosmos12e47nqhecplcx3pxqhmzv52asc5w04pwsempwa,"7,143", -   ,8
cosmos1c0c4kuasq8rwl8eh89r2yf0s0m0gkks8uzue7v,"7,143", -   ,8
cosmos192a9v7tqulxs5kjcjm28puytgw4cs98lsfuzkw,"7,143", -   ,8
cosmos1hgz3mys6qm6yhc2zemcxc7fkch9flyhaaaxaz6,"7,143", -   ,8
cosmos1gufuc9p8ly3rcejd26jqtgc3gtg3qj5lgnsg83,"7,143", -   ,8
cosmos1xccreqm2g6m8hxa5ez7llwfhf24cr06memz5qn,"7,143", -   ,8
cosmos1k3y208xae9wdphzm4n53y3kfp48tyqqu77rl8r,"7,143", -   ,8
cosmos1yetzncux0gcrm20lchyeyqkw0zgn7null3ya8k,"7,143", -   ,8
cosmos173nuc0h5ngrp70fvh39xvrdqnrytte7ppukssu,"7,143", -   ,8
cosmos153xdp4gxdreau2mfrqpvqqedq7wrtaaswzyx7a,"7,143", -   ,8
cosmos1c2tptu694p46y9jlsvx02hcmqyq933z86pdtue,"7,143", -   ,8
cosmos1upw5t7ywrndrpvnkxp93nnfnsvkejr5us869rd,"7,143", -   ,8
cosmos1x93x3qfr64xg427uhty05xpkgaa38khpsjxkey,"7,143", -   ,8
cosmos1s4j9xwxcmqglygrp3lpg72wugu2e30jrq9y0p7,"7,143", -   ,8
cosmos1kny0qfcyw6kwd4dq62p8e2jj62qsjr798crjm9,"7,143", -   ,8
cosmos1re36c9r8dx5zkphh0kuk8peq3qd3j5magaryjg,"7,143", -   ,8
cosmos1nljzmwkrv546v9qff9ksk4wpsm0ad9uh4en32s,"7,143", -   ,8
cosmos1kkmzdl2ptgs95t0290ddjhdhsgv344u5fq83kn,"7,143", -   ,8
cosmos1480vzdly5lfy7f9h92zztfejap59tz4f09fadx,"7,143", -   ,8
cosmos1wy5zaf07amwqz6qkqknajt3k8jw0wrk25e3hfp,"7,143", -   ,8
cosmos1vlr49f6272562vlc8w6mxcynfg7qjtzxry597a,"7,143", -   ,8
cosmos1jpjc6wfsa3k8rxfc5m07cnny46wya6r7wpessv,"7,143", -   ,8
cosmos1p8x7dahu0tx5066d3n24kdek2l2nayc8nwgaqy,"7,143", -   ,8
cosmos1lza8y9j7xqs8vw53hg7sdyze257wgm2c54eqcy,"7,143", -   ,8
cosmos1wnzuhm2fu934ukvyqwglqwlmpdlgmmutl5gdnw,"7,143", -   ,8
cosmos1900t4pvrhmtkapzjrrmcw2up6ft8lragug03k8,"7,143", -   ,8
cosmos17x9rkx7sxmr0ypf0pqf78pg4d92g3eqkkcu4a5,"7,143", -   ,8
cosmos17nv8apcpq27n9gw38x6c6s4t6tztxl68d8c05a,"7,143", -   ,8
cosmos1vyzazwsx04pwge20s40fw9axdxyhla2kxzny66,"7,143", -   ,8
cosmos1drw5fadypr4yvksn7pdqc2723j9mt9awa0twa6,"7,143", -   ,8
cosmos1hc4acgpfq2gfa2z2tq2683550cdr7vrunhfsyx,"7,143", -   ,8
cosmos1nujfmv5kk8h6j6ev354dn3f4a72azmmt5n50sd,"7,143", -   ,8
cosmos14s3k3z2e3x754pek666rdaru20mg9d6x44tslw,"3,566", -   ,8
cosmos19ha4x2nld8ryh3mksljtru66uga68yam88unsv,"7,143", -   ,8
cosmos1qd8ryey8g46mvh5wqqq8hd8dq28wffhrj4lrke,"7,143", -   ,8
cosmos13w5cnagm00l0g7hm6k09uh9qle3zuc40gfexvm,"7,143", -   ,8
cosmos1q0kt97vd72k9t4trfwtnsel3ef994zncjwpma9,"7,143", -   ,8
cosmos1vjrc25vcw6sltrthc6l7z7h4ggxx4lu4rx8dhl,"7,000", -   ,8
cosmos1lvnvnzhh8p6225c99ge9205gp30z5he8x6qrpn,"7,143", -   ,8
cosmos1dm7mxdsscam6agn7nmk9c3cpyregy6kg3cmzhu,"7,143", -   ,8
cosmos1wrjw3rdg7d4naf6k3jrz276n9juwqy5t9gwlhm,"7,143", -   ,8
cosmos1z93jd947wcgrghx2re88fm38qnsjew3ea2k5rn,"7,143", -   ,8
cosmos124agdmtv8hxhvd82lkt9yts69furx6xp867j7j,"7,143", -   ,8
cosmos1gq5e00a8p3wy9xft33dh96nsxq4j2gfrtme86x,"7,143", -   ,8
cosmos17r6xg2xmd9u2t4m20ltpm2utffu6gyqjcz4nsr,"7,143", -   ,8
cosmos1xaqc7kk3qrgn2lgn0555sstf8j2jlsdskehk9r,"7,143", -   ,8
cosmos15nvrp6g4w7kg5xq43j8f67e0j3d4pyzlhu8800,"7,143", -   ,8
cosmos132m545crc7epjrnpl22avvp590nadnqpfu3xtn,"7,143", -   ,8
cosmos1p3smxrv6zfakqhsl9gj8xjc0snexnfck4kndyy,"7,143", -   ,8
cosmos1nx79h7hvr0whlv7qgupwaxpkjgssmnpsfjfk7n,"7,143", -   ,8
cosmos1ff0qfkw9dlrzvhpt252tcmclkk0ju5wp8a8z4e,"7,143", -   ,8
cosmos13239976e8tjc0z8qqtdq2zfsunkur9x4a57wpz,"4,286", -   ,8
cosmos1fen0ksvh7qxxt8gwzndz59r449s349qlupjuy6,"7,143", -   ,8
cosmos19p06566vltv3j7kmn5t3398yk73r5kzhkerju2,"7,143", -   ,8
cosmos126m7a5pwdkhjq9mtxkaqgc9cq97fuvn6f2jmy5,"7,143", -   ,8
cosmos1l355h0lsym0zz6apw4vjr9sjeqpale3e4x7292,"7,143", -   ,8
cosmos179pxlc767jpnmtu7v8v0g5dry4c7rnqy9frh5u,"7,143", -   ,8
cosmos1trnrh2gwerhzk04hjyf5mwlj7dlpefv2lckp6j,"7,143", -   ,8
cosmos1h2g4jyjszzn7up6p98jw296xx5ewdfhhsq3md7,"7,143", -   ,8
cosmos1as79cgv68x6y6s70kcfqv4w2pgxjvjfjl900mu,"7,143", -   ,8
cosmos18xfnx5hr9yg8xjhy73z6c4rmqmzpduf6ltyrah,"7,064", -   ,8
cosmos1rmdaecsn5ek05km47qgsmerls676rq6zzsht50,"7,143", -   ,8
